vocabulary size: 6084
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
6380/13140 (epoch 14.566) train_loss=160.04370117 time/batch=0.06s
6381/13140 (epoch 14.568) train_loss=177.97949219 time/batch=0.05s
6382/13140 (epoch 14.571) train_loss=172.11984253 time/batch=0.06s
6383/13140 (epoch 14.573) train_loss=98.98078156 time/batch=0.05s
6384/13140 (epoch 14.575) train_loss=196.72872925 time/batch=0.05s
6385/13140 (epoch 14.578) train_loss=265.80419922 time/batch=0.11s
6386/13140 (epoch 14.580) train_loss=284.97387695 time/batch=0.11s
6387/13140 (epoch 14.582) train_loss=222.23709106 time/batch=0.08s
6388/13140 (epoch 14.584) train_loss=198.11019897 time/batch=0.05s
6389/13140 (epoch 14.587) train_loss=108.66499329 time/batch=0.04s
6390/13140 (epoch 14.589) train_loss=195.29992676 time/batch=0.07s
6391/13140 (epoch 14.591) train_loss=187.65380859 time/batch=0.08s
6392/13140 (epoch 14.594) train_loss=157.89025879 time/batch=0.07s
6393/13140 (epoch 14.596) train_loss=231.42218018 time/batch=0.07s
6394/13140 (epoch 14.598) train_loss=159.97235107 time/batch=0.06s
6395/13140 (epoch 14.600) train_loss=201.89033508 time/batch=0.08s
6396/13140 (epoch 14.603) train_loss=121.97724152 time/batch=0.06s
6397/13140 (epoch 14.605) train_loss=329.73291016 time/batch=0.10s
6398/13140 (epoch 14.607) train_loss=276.20974731 time/batch=0.11s
6399/13140 (epoch 14.610) train_loss=118.89514160 time/batch=0.04s
Validating
    loss:	470.125128

6400/13140 (epoch 14.612) train_loss=147.75933838 time/batch=2.22s
6401/13140 (epoch 14.614) train_loss=159.03733826 time/batch=0.05s
6402/13140 (epoch 14.616) train_loss=126.19487762 time/batch=0.05s
6403/13140 (epoch 14.619) train_loss=272.81072998 time/batch=0.09s
6404/13140 (epoch 14.621) train_loss=177.60594177 time/batch=0.07s
6405/13140 (epoch 14.623) train_loss=161.06860352 time/batch=0.05s
6406/13140 (epoch 14.626) train_loss=260.53326416 time/batch=0.09s
6407/13140 (epoch 14.628) train_loss=203.66726685 time/batch=0.08s
6408/13140 (epoch 14.630) train_loss=119.19711304 time/batch=0.05s
6409/13140 (epoch 14.632) train_loss=186.16580200 time/batch=0.05s
6410/13140 (epoch 14.635) train_loss=193.20048523 time/batch=0.06s
6411/13140 (epoch 14.637) train_loss=178.22723389 time/batch=0.07s
6412/13140 (epoch 14.639) train_loss=253.07348633 time/batch=0.08s
6413/13140 (epoch 14.642) train_loss=174.20521545 time/batch=0.06s
6414/13140 (epoch 14.644) train_loss=142.37477112 time/batch=0.04s
6415/13140 (epoch 14.646) train_loss=160.45413208 time/batch=0.06s
6416/13140 (epoch 14.648) train_loss=160.91891479 time/batch=0.06s
6417/13140 (epoch 14.651) train_loss=184.74234009 time/batch=0.06s
6418/13140 (epoch 14.653) train_loss=105.91577148 time/batch=0.05s
6419/13140 (epoch 14.655) train_loss=175.29800415 time/batch=0.05s
6420/13140 (epoch 14.658) train_loss=182.99835205 time/batch=0.05s
6421/13140 (epoch 14.660) train_loss=189.02978516 time/batch=0.07s
6422/13140 (epoch 14.662) train_loss=228.27696228 time/batch=0.09s
6423/13140 (epoch 14.664) train_loss=225.75973511 time/batch=0.08s
6424/13140 (epoch 14.667) train_loss=215.88076782 time/batch=0.11s
6425/13140 (epoch 14.669) train_loss=207.82637024 time/batch=0.09s
6426/13140 (epoch 14.671) train_loss=141.03623962 time/batch=0.05s
6427/13140 (epoch 14.674) train_loss=126.69570160 time/batch=0.06s
6428/13140 (epoch 14.676) train_loss=197.82546997 time/batch=0.06s
6429/13140 (epoch 14.678) train_loss=125.82209778 time/batch=0.04s
6430/13140 (epoch 14.680) train_loss=138.15487671 time/batch=0.04s
6431/13140 (epoch 14.683) train_loss=179.55233765 time/batch=0.06s
6432/13140 (epoch 14.685) train_loss=141.01411438 time/batch=0.06s
6433/13140 (epoch 14.687) train_loss=172.73457336 time/batch=0.05s
6434/13140 (epoch 14.689) train_loss=282.37380981 time/batch=0.10s
6435/13140 (epoch 14.692) train_loss=328.80630493 time/batch=0.10s
6436/13140 (epoch 14.694) train_loss=132.50268555 time/batch=0.06s
6437/13140 (epoch 14.696) train_loss=153.24545288 time/batch=0.06s
6438/13140 (epoch 14.699) train_loss=259.41482544 time/batch=0.10s
6439/13140 (epoch 14.701) train_loss=269.83035278 time/batch=0.09s
6440/13140 (epoch 14.703) train_loss=270.39001465 time/batch=0.11s
6441/13140 (epoch 14.705) train_loss=143.76466370 time/batch=0.05s
6442/13140 (epoch 14.708) train_loss=264.02847290 time/batch=0.10s
6443/13140 (epoch 14.710) train_loss=210.28567505 time/batch=0.08s
6444/13140 (epoch 14.712) train_loss=277.13830566 time/batch=0.09s
6445/13140 (epoch 14.715) train_loss=296.37445068 time/batch=0.09s
6446/13140 (epoch 14.717) train_loss=273.73123169 time/batch=0.08s
6447/13140 (epoch 14.719) train_loss=141.49551392 time/batch=0.05s
6448/13140 (epoch 14.721) train_loss=190.57315063 time/batch=0.06s
6449/13140 (epoch 14.724) train_loss=231.04150391 time/batch=0.08s
6450/13140 (epoch 14.726) train_loss=296.28765869 time/batch=0.11s
6451/13140 (epoch 14.728) train_loss=101.73432922 time/batch=0.06s
6452/13140 (epoch 14.731) train_loss=142.05650330 time/batch=0.03s
6453/13140 (epoch 14.733) train_loss=189.23353577 time/batch=0.09s
6454/13140 (epoch 14.735) train_loss=332.86196899 time/batch=0.09s
6455/13140 (epoch 14.737) train_loss=245.00479126 time/batch=0.10s
6456/13140 (epoch 14.740) train_loss=220.21110535 time/batch=0.07s
6457/13140 (epoch 14.742) train_loss=129.51802063 time/batch=0.05s
6458/13140 (epoch 14.744) train_loss=226.53466797 time/batch=0.08s
6459/13140 (epoch 14.747) train_loss=228.06457520 time/batch=0.09s
6460/13140 (epoch 14.749) train_loss=192.75430298 time/batch=0.07s
6461/13140 (epoch 14.751) train_loss=213.96490479 time/batch=0.08s
6462/13140 (epoch 14.753) train_loss=187.37884521 time/batch=0.06s
6463/13140 (epoch 14.756) train_loss=217.13655090 time/batch=0.08s
6464/13140 (epoch 14.758) train_loss=154.71383667 time/batch=0.06s
6465/13140 (epoch 14.760) train_loss=195.49407959 time/batch=0.08s
6466/13140 (epoch 14.763) train_loss=248.84046936 time/batch=0.07s
6467/13140 (epoch 14.765) train_loss=114.86451721 time/batch=0.04s
6468/13140 (epoch 14.767) train_loss=203.66534424 time/batch=0.08s
6469/13140 (epoch 14.769) train_loss=123.27696228 time/batch=0.05s
6470/13140 (epoch 14.772) train_loss=178.06869507 time/batch=0.07s
6471/13140 (epoch 14.774) train_loss=155.55654907 time/batch=0.04s
6472/13140 (epoch 14.776) train_loss=216.33412170 time/batch=0.07s
6473/13140 (epoch 14.779) train_loss=236.51593018 time/batch=0.08s
6474/13140 (epoch 14.781) train_loss=113.93737793 time/batch=0.04s
6475/13140 (epoch 14.783) train_loss=190.39151001 time/batch=0.07s
6476/13140 (epoch 14.785) train_loss=171.60385132 time/batch=0.07s
6477/13140 (epoch 14.788) train_loss=197.42459106 time/batch=0.06s
6478/13140 (epoch 14.790) train_loss=162.80654907 time/batch=0.06s
6479/13140 (epoch 14.792) train_loss=108.05702209 time/batch=0.04s
6480/13140 (epoch 14.795) train_loss=115.99538422 time/batch=0.05s
6481/13140 (epoch 14.797) train_loss=112.77423096 time/batch=0.05s
6482/13140 (epoch 14.799) train_loss=295.05020142 time/batch=0.08s
6483/13140 (epoch 14.801) train_loss=132.81886292 time/batch=0.06s
6484/13140 (epoch 14.804) train_loss=170.94552612 time/batch=0.07s
6485/13140 (epoch 14.806) train_loss=220.82167053 time/batch=0.06s
6486/13140 (epoch 14.808) train_loss=266.39547729 time/batch=0.10s
6487/13140 (epoch 14.811) train_loss=175.21629333 time/batch=0.06s
6488/13140 (epoch 14.813) train_loss=210.81829834 time/batch=0.08s
6489/13140 (epoch 14.815) train_loss=223.07015991 time/batch=0.07s
6490/13140 (epoch 14.817) train_loss=123.12438965 time/batch=0.06s
6491/13140 (epoch 14.820) train_loss=159.66413879 time/batch=0.05s
6492/13140 (epoch 14.822) train_loss=133.31611633 time/batch=0.04s
6493/13140 (epoch 14.824) train_loss=288.72924805 time/batch=0.08s
6494/13140 (epoch 14.826) train_loss=241.99407959 time/batch=0.08s
6495/13140 (epoch 14.829) train_loss=259.65374756 time/batch=0.10s
6496/13140 (epoch 14.831) train_loss=203.69549561 time/batch=0.07s
6497/13140 (epoch 14.833) train_loss=168.47276306 time/batch=0.05s
6498/13140 (epoch 14.836) train_loss=282.15609741 time/batch=0.10s
6499/13140 (epoch 14.838) train_loss=202.24290466 time/batch=0.08s
Validating
    loss:	467.317536

6500/13140 (epoch 14.840) train_loss=257.99713135 time/batch=2.18s
6501/13140 (epoch 14.842) train_loss=162.81301880 time/batch=0.06s
6502/13140 (epoch 14.845) train_loss=218.47146606 time/batch=0.07s
6503/13140 (epoch 14.847) train_loss=220.50952148 time/batch=0.08s
6504/13140 (epoch 14.849) train_loss=122.47453308 time/batch=0.05s
6505/13140 (epoch 14.852) train_loss=187.55772400 time/batch=0.06s
6506/13140 (epoch 14.854) train_loss=145.92712402 time/batch=0.05s
6507/13140 (epoch 14.856) train_loss=226.03735352 time/batch=0.06s
6508/13140 (epoch 14.858) train_loss=189.74771118 time/batch=0.08s
6509/13140 (epoch 14.861) train_loss=165.29669189 time/batch=0.05s
6510/13140 (epoch 14.863) train_loss=166.33819580 time/batch=0.08s
6511/13140 (epoch 14.865) train_loss=179.83816528 time/batch=0.06s
6512/13140 (epoch 14.868) train_loss=216.08541870 time/batch=0.07s
6513/13140 (epoch 14.870) train_loss=198.90744019 time/batch=0.07s
6514/13140 (epoch 14.872) train_loss=166.41705322 time/batch=0.08s
6515/13140 (epoch 14.874) train_loss=178.61975098 time/batch=0.07s
6516/13140 (epoch 14.877) train_loss=198.31019592 time/batch=0.07s
6517/13140 (epoch 14.879) train_loss=234.07934570 time/batch=0.09s
6518/13140 (epoch 14.881) train_loss=137.90097046 time/batch=0.04s
6519/13140 (epoch 14.884) train_loss=117.00744629 time/batch=0.06s
6520/13140 (epoch 14.886) train_loss=205.24130249 time/batch=0.05s
6521/13140 (epoch 14.888) train_loss=191.91146851 time/batch=0.08s
6522/13140 (epoch 14.890) train_loss=237.31713867 time/batch=0.07s
6523/13140 (epoch 14.893) train_loss=200.64064026 time/batch=0.06s
6524/13140 (epoch 14.895) train_loss=146.58499146 time/batch=0.06s
6525/13140 (epoch 14.897) train_loss=172.10583496 time/batch=0.07s
6526/13140 (epoch 14.900) train_loss=196.97637939 time/batch=0.07s
6527/13140 (epoch 14.902) train_loss=195.04992676 time/batch=0.07s
6528/13140 (epoch 14.904) train_loss=190.98243713 time/batch=0.07s
6529/13140 (epoch 14.906) train_loss=180.52938843 time/batch=0.06s
6530/13140 (epoch 14.909) train_loss=179.46777344 time/batch=0.07s
6531/13140 (epoch 14.911) train_loss=210.67013550 time/batch=0.07s
6532/13140 (epoch 14.913) train_loss=236.46127319 time/batch=0.06s
6533/13140 (epoch 14.916) train_loss=211.36485291 time/batch=0.07s
6534/13140 (epoch 14.918) train_loss=180.09799194 time/batch=0.08s
6535/13140 (epoch 14.920) train_loss=185.83770752 time/batch=0.06s
6536/13140 (epoch 14.922) train_loss=224.69308472 time/batch=0.09s
6537/13140 (epoch 14.925) train_loss=239.55789185 time/batch=0.08s
6538/13140 (epoch 14.927) train_loss=221.01684570 time/batch=0.07s
6539/13140 (epoch 14.929) train_loss=201.64208984 time/batch=0.09s
6540/13140 (epoch 14.932) train_loss=142.81069946 time/batch=0.06s
6541/13140 (epoch 14.934) train_loss=211.57650757 time/batch=0.06s
6542/13140 (epoch 14.936) train_loss=121.17774963 time/batch=0.06s
6543/13140 (epoch 14.938) train_loss=163.95175171 time/batch=0.05s
6544/13140 (epoch 14.941) train_loss=117.41516113 time/batch=0.06s
6545/13140 (epoch 14.943) train_loss=240.66845703 time/batch=0.07s
6546/13140 (epoch 14.945) train_loss=235.82272339 time/batch=0.07s
6547/13140 (epoch 14.947) train_loss=232.50918579 time/batch=0.08s
6548/13140 (epoch 14.950) train_loss=259.76330566 time/batch=0.08s
6549/13140 (epoch 14.952) train_loss=173.00386047 time/batch=0.06s
6550/13140 (epoch 14.954) train_loss=152.22047424 time/batch=0.08s
6551/13140 (epoch 14.957) train_loss=122.53862000 time/batch=0.05s
6552/13140 (epoch 14.959) train_loss=208.85772705 time/batch=0.08s
6553/13140 (epoch 14.961) train_loss=161.50721741 time/batch=0.06s
6554/13140 (epoch 14.963) train_loss=213.24310303 time/batch=0.06s
6555/13140 (epoch 14.966) train_loss=110.44309235 time/batch=0.06s
6556/13140 (epoch 14.968) train_loss=148.16140747 time/batch=0.03s
6557/13140 (epoch 14.970) train_loss=192.42539978 time/batch=0.08s
6558/13140 (epoch 14.973) train_loss=189.40328979 time/batch=0.06s
6559/13140 (epoch 14.975) train_loss=109.78514862 time/batch=0.04s
6560/13140 (epoch 14.977) train_loss=150.05651855 time/batch=0.06s
6561/13140 (epoch 14.979) train_loss=177.18730164 time/batch=0.06s
6562/13140 (epoch 14.982) train_loss=164.73023987 time/batch=0.07s
6563/13140 (epoch 14.984) train_loss=202.14193726 time/batch=0.08s
6564/13140 (epoch 14.986) train_loss=233.56936646 time/batch=0.08s
6565/13140 (epoch 14.989) train_loss=256.91217041 time/batch=0.07s
6566/13140 (epoch 14.991) train_loss=261.97094727 time/batch=0.09s
6567/13140 (epoch 14.993) train_loss=204.78170776 time/batch=0.08s
6568/13140 (epoch 14.995) train_loss=213.26066589 time/batch=0.08s
6569/13140 (epoch 14.998) train_loss=245.53356934 time/batch=0.09s
6570/13140 (epoch 15.000) train_loss=271.77908325 time/batch=0.08s
6571/13140 (epoch 15.002) train_loss=3740.92285156 time/batch=0.67s
6572/13140 (epoch 15.005) train_loss=3737.98510742 time/batch=0.61s
6573/13140 (epoch 15.007) train_loss=128.79663086 time/batch=0.06s
6574/13140 (epoch 15.009) train_loss=559.15356445 time/batch=0.17s
6575/13140 (epoch 15.011) train_loss=2041.14428711 time/batch=0.42s
6576/13140 (epoch 15.014) train_loss=6966.41552734 time/batch=1.43s
6577/13140 (epoch 15.016) train_loss=156.70901489 time/batch=0.13s
6578/13140 (epoch 15.018) train_loss=458.29943848 time/batch=0.15s
6579/13140 (epoch 15.021) train_loss=1232.65087891 time/batch=0.27s
6580/13140 (epoch 15.023) train_loss=2200.33984375 time/batch=0.46s
6581/13140 (epoch 15.025) train_loss=606.79687500 time/batch=0.20s
6582/13140 (epoch 15.027) train_loss=1999.13415527 time/batch=0.50s
6583/13140 (epoch 15.030) train_loss=123.55682373 time/batch=0.05s
6584/13140 (epoch 15.032) train_loss=2467.38818359 time/batch=0.52s
6585/13140 (epoch 15.034) train_loss=1170.87377930 time/batch=0.31s
6586/13140 (epoch 15.037) train_loss=67.46553040 time/batch=0.04s
6587/13140 (epoch 15.039) train_loss=1976.77624512 time/batch=0.39s
6588/13140 (epoch 15.041) train_loss=701.59338379 time/batch=0.20s
6589/13140 (epoch 15.043) train_loss=140.05262756 time/batch=0.06s
6590/13140 (epoch 15.046) train_loss=146.50468445 time/batch=0.04s
6591/13140 (epoch 15.048) train_loss=303.84014893 time/batch=0.09s
6592/13140 (epoch 15.050) train_loss=1774.64477539 time/batch=0.52s
6593/13140 (epoch 15.053) train_loss=136.26416016 time/batch=0.07s
6594/13140 (epoch 15.055) train_loss=1085.45654297 time/batch=0.24s
6595/13140 (epoch 15.057) train_loss=288.49609375 time/batch=0.11s
6596/13140 (epoch 15.059) train_loss=168.36175537 time/batch=0.06s
6597/13140 (epoch 15.062) train_loss=4901.79296875 time/batch=1.61s
6598/13140 (epoch 15.064) train_loss=2204.78613281 time/batch=0.68s
6599/13140 (epoch 15.066) train_loss=1557.59350586 time/batch=0.44s
Validating
    loss:	443.254128

6600/13140 (epoch 15.068) train_loss=115.45118713 time/batch=2.36s
6601/13140 (epoch 15.071) train_loss=482.06658936 time/batch=0.15s
6602/13140 (epoch 15.073) train_loss=1017.64025879 time/batch=0.26s
6603/13140 (epoch 15.075) train_loss=313.05987549 time/batch=0.12s
6604/13140 (epoch 15.078) train_loss=667.98229980 time/batch=0.27s
6605/13140 (epoch 15.080) train_loss=104.70994568 time/batch=0.05s
6606/13140 (epoch 15.082) train_loss=879.69970703 time/batch=0.20s
6607/13140 (epoch 15.084) train_loss=1047.72180176 time/batch=0.24s
6608/13140 (epoch 15.087) train_loss=308.82495117 time/batch=0.13s
6609/13140 (epoch 15.089) train_loss=700.64099121 time/batch=0.17s
6610/13140 (epoch 15.091) train_loss=525.48608398 time/batch=0.15s
6611/13140 (epoch 15.094) train_loss=966.32824707 time/batch=0.25s
6612/13140 (epoch 15.096) train_loss=311.31793213 time/batch=0.11s
6613/13140 (epoch 15.098) train_loss=863.44592285 time/batch=0.25s
6614/13140 (epoch 15.100) train_loss=561.67797852 time/batch=0.18s
6615/13140 (epoch 15.103) train_loss=470.15029907 time/batch=0.16s
6616/13140 (epoch 15.105) train_loss=719.65875244 time/batch=0.26s
6617/13140 (epoch 15.107) train_loss=602.75903320 time/batch=0.18s
6618/13140 (epoch 15.110) train_loss=498.27407837 time/batch=0.15s
6619/13140 (epoch 15.112) train_loss=1503.85632324 time/batch=0.33s
6620/13140 (epoch 15.114) train_loss=1374.94677734 time/batch=0.33s
6621/13140 (epoch 15.116) train_loss=1498.33093262 time/batch=0.35s
6622/13140 (epoch 15.119) train_loss=621.76666260 time/batch=0.19s
6623/13140 (epoch 15.121) train_loss=973.98278809 time/batch=0.24s
6624/13140 (epoch 15.123) train_loss=1316.60156250 time/batch=0.26s
6625/13140 (epoch 15.126) train_loss=134.45863342 time/batch=0.05s
6626/13140 (epoch 15.128) train_loss=764.44006348 time/batch=0.28s
6627/13140 (epoch 15.130) train_loss=115.12774658 time/batch=0.05s
6628/13140 (epoch 15.132) train_loss=2710.41357422 time/batch=0.69s
6629/13140 (epoch 15.135) train_loss=418.42098999 time/batch=0.16s
6630/13140 (epoch 15.137) train_loss=332.95297241 time/batch=0.12s
6631/13140 (epoch 15.139) train_loss=168.50262451 time/batch=0.06s
6632/13140 (epoch 15.142) train_loss=396.86117554 time/batch=0.13s
6633/13140 (epoch 15.144) train_loss=117.78890991 time/batch=0.03s
6634/13140 (epoch 15.146) train_loss=835.09149170 time/batch=0.26s
6635/13140 (epoch 15.148) train_loss=5409.87255859 time/batch=1.90s
6636/13140 (epoch 15.151) train_loss=209.69892883 time/batch=0.17s
6637/13140 (epoch 15.153) train_loss=114.94610596 time/batch=0.04s
6638/13140 (epoch 15.155) train_loss=139.78744507 time/batch=0.05s
6639/13140 (epoch 15.158) train_loss=1053.80200195 time/batch=0.21s
6640/13140 (epoch 15.160) train_loss=83.49609375 time/batch=0.03s
6641/13140 (epoch 15.162) train_loss=176.79154968 time/batch=0.06s
6642/13140 (epoch 15.164) train_loss=462.11331177 time/batch=0.18s
6643/13140 (epoch 15.167) train_loss=246.34133911 time/batch=0.08s
6644/13140 (epoch 15.169) train_loss=207.88841248 time/batch=0.06s
6645/13140 (epoch 15.171) train_loss=1070.60571289 time/batch=0.28s
6646/13140 (epoch 15.174) train_loss=426.43997192 time/batch=0.13s
6647/13140 (epoch 15.176) train_loss=416.26202393 time/batch=0.12s
6648/13140 (epoch 15.178) train_loss=819.06384277 time/batch=0.21s
6649/13140 (epoch 15.180) train_loss=324.50909424 time/batch=0.11s
6650/13140 (epoch 15.183) train_loss=1142.33935547 time/batch=0.28s
6651/13140 (epoch 15.185) train_loss=422.02389526 time/batch=0.15s
6652/13140 (epoch 15.187) train_loss=101.53295898 time/batch=0.05s
6653/13140 (epoch 15.189) train_loss=1225.38195801 time/batch=0.29s
6654/13140 (epoch 15.192) train_loss=300.97485352 time/batch=0.13s
6655/13140 (epoch 15.194) train_loss=1002.67028809 time/batch=0.22s
6656/13140 (epoch 15.196) train_loss=483.59591675 time/batch=0.19s
6657/13140 (epoch 15.199) train_loss=887.90100098 time/batch=0.30s
6658/13140 (epoch 15.201) train_loss=407.45483398 time/batch=0.14s
6659/13140 (epoch 15.203) train_loss=123.14198303 time/batch=0.06s
6660/13140 (epoch 15.205) train_loss=903.46875000 time/batch=0.30s
6661/13140 (epoch 15.208) train_loss=76.29643250 time/batch=0.04s
6662/13140 (epoch 15.210) train_loss=420.54119873 time/batch=0.12s
