vocabulary size: 5958
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
21681/43800 (epoch 49.500) train_loss=147.01773071 time/batch=0.07s
21682/43800 (epoch 49.502) train_loss=176.91580200 time/batch=0.08s
21683/43800 (epoch 49.505) train_loss=333.15576172 time/batch=0.13s
21684/43800 (epoch 49.507) train_loss=224.26821899 time/batch=0.10s
21685/43800 (epoch 49.509) train_loss=83.69264221 time/batch=0.06s
21686/43800 (epoch 49.511) train_loss=250.15921021 time/batch=0.09s
21687/43800 (epoch 49.514) train_loss=210.90243530 time/batch=0.11s
21688/43800 (epoch 49.516) train_loss=108.64126587 time/batch=0.07s
21689/43800 (epoch 49.518) train_loss=97.06890869 time/batch=0.06s
21690/43800 (epoch 49.521) train_loss=157.76589966 time/batch=0.08s
21691/43800 (epoch 49.523) train_loss=137.27160645 time/batch=0.08s
21692/43800 (epoch 49.525) train_loss=163.48638916 time/batch=0.09s
21693/43800 (epoch 49.527) train_loss=240.28805542 time/batch=0.11s
21694/43800 (epoch 49.530) train_loss=201.44689941 time/batch=0.10s
21695/43800 (epoch 49.532) train_loss=221.53869629 time/batch=0.11s
21696/43800 (epoch 49.534) train_loss=149.23330688 time/batch=0.07s
21697/43800 (epoch 49.537) train_loss=243.22677612 time/batch=0.11s
21698/43800 (epoch 49.539) train_loss=157.19165039 time/batch=0.09s
21699/43800 (epoch 49.541) train_loss=158.84783936 time/batch=0.09s
Validating
    loss:	425.692521

21700/43800 (epoch 49.543) train_loss=109.51188660 time/batch=2.37s
21701/43800 (epoch 49.546) train_loss=81.62452698 time/batch=0.05s
21702/43800 (epoch 49.548) train_loss=244.13525391 time/batch=0.11s
21703/43800 (epoch 49.550) train_loss=183.20225525 time/batch=0.08s
21704/43800 (epoch 49.553) train_loss=226.07000732 time/batch=0.11s
21705/43800 (epoch 49.555) train_loss=138.40007019 time/batch=0.07s
21706/43800 (epoch 49.557) train_loss=176.38401794 time/batch=0.09s
21707/43800 (epoch 49.559) train_loss=101.31306458 time/batch=0.06s
21708/43800 (epoch 49.562) train_loss=141.54971313 time/batch=0.07s
21709/43800 (epoch 49.564) train_loss=110.11273193 time/batch=0.05s
21710/43800 (epoch 49.566) train_loss=176.48353577 time/batch=0.08s
21711/43800 (epoch 49.568) train_loss=123.81135559 time/batch=0.05s
21712/43800 (epoch 49.571) train_loss=127.59696198 time/batch=0.05s
21713/43800 (epoch 49.573) train_loss=162.29335022 time/batch=0.09s
21714/43800 (epoch 49.575) train_loss=282.71307373 time/batch=0.11s
21715/43800 (epoch 49.578) train_loss=188.38984680 time/batch=0.09s
21716/43800 (epoch 49.580) train_loss=116.25898743 time/batch=0.06s
21717/43800 (epoch 49.582) train_loss=120.20249939 time/batch=0.06s
21718/43800 (epoch 49.584) train_loss=177.22453308 time/batch=0.07s
21719/43800 (epoch 49.587) train_loss=185.09434509 time/batch=0.09s
21720/43800 (epoch 49.589) train_loss=193.05699158 time/batch=0.10s
21721/43800 (epoch 49.591) train_loss=186.63006592 time/batch=0.09s
21722/43800 (epoch 49.594) train_loss=186.35287476 time/batch=0.11s
21723/43800 (epoch 49.596) train_loss=178.10185242 time/batch=0.09s
21724/43800 (epoch 49.598) train_loss=130.52069092 time/batch=0.08s
21725/43800 (epoch 49.600) train_loss=165.96459961 time/batch=0.10s
21726/43800 (epoch 49.603) train_loss=128.46166992 time/batch=0.06s
21727/43800 (epoch 49.605) train_loss=174.75868225 time/batch=0.08s
21728/43800 (epoch 49.607) train_loss=137.64653015 time/batch=0.08s
21729/43800 (epoch 49.610) train_loss=125.90525818 time/batch=0.07s
21730/43800 (epoch 49.612) train_loss=188.01266479 time/batch=0.07s
21731/43800 (epoch 49.614) train_loss=245.26773071 time/batch=0.11s
21732/43800 (epoch 49.616) train_loss=141.67848206 time/batch=0.07s
21733/43800 (epoch 49.619) train_loss=171.15728760 time/batch=0.08s
21734/43800 (epoch 49.621) train_loss=93.34011841 time/batch=0.05s
21735/43800 (epoch 49.623) train_loss=220.07400513 time/batch=0.08s
21736/43800 (epoch 49.626) train_loss=167.98530579 time/batch=0.08s
21737/43800 (epoch 49.628) train_loss=175.93493652 time/batch=0.11s
21738/43800 (epoch 49.630) train_loss=144.52442932 time/batch=0.07s
21739/43800 (epoch 49.632) train_loss=198.70869446 time/batch=0.08s
21740/43800 (epoch 49.635) train_loss=271.52468872 time/batch=0.12s
21741/43800 (epoch 49.637) train_loss=92.67819977 time/batch=0.07s
21742/43800 (epoch 49.639) train_loss=164.65829468 time/batch=0.08s
21743/43800 (epoch 49.642) train_loss=131.97113037 time/batch=0.06s
21744/43800 (epoch 49.644) train_loss=173.75506592 time/batch=0.09s
21745/43800 (epoch 49.646) train_loss=216.58528137 time/batch=0.09s
21746/43800 (epoch 49.648) train_loss=160.65054321 time/batch=0.09s
21747/43800 (epoch 49.651) train_loss=202.71542358 time/batch=0.10s
21748/43800 (epoch 49.653) train_loss=115.69684601 time/batch=0.06s
21749/43800 (epoch 49.655) train_loss=136.81652832 time/batch=0.06s
21750/43800 (epoch 49.658) train_loss=116.87928772 time/batch=0.06s
21751/43800 (epoch 49.660) train_loss=171.46514893 time/batch=0.07s
21752/43800 (epoch 49.662) train_loss=98.58381653 time/batch=0.05s
21753/43800 (epoch 49.664) train_loss=228.08363342 time/batch=0.09s
21754/43800 (epoch 49.667) train_loss=170.57641602 time/batch=0.10s
21755/43800 (epoch 49.669) train_loss=83.08354187 time/batch=0.05s
21756/43800 (epoch 49.671) train_loss=261.06176758 time/batch=0.11s
21757/43800 (epoch 49.674) train_loss=208.19398499 time/batch=0.10s
21758/43800 (epoch 49.676) train_loss=262.53125000 time/batch=0.13s
21759/43800 (epoch 49.678) train_loss=132.74838257 time/batch=0.06s
21760/43800 (epoch 49.680) train_loss=108.02046204 time/batch=0.06s
21761/43800 (epoch 49.683) train_loss=148.20011902 time/batch=0.06s
21762/43800 (epoch 49.685) train_loss=149.92477417 time/batch=0.07s
21763/43800 (epoch 49.687) train_loss=158.54574585 time/batch=0.09s
21764/43800 (epoch 49.689) train_loss=192.05224609 time/batch=0.09s
21765/43800 (epoch 49.692) train_loss=85.55937195 time/batch=0.05s
21766/43800 (epoch 49.694) train_loss=155.56651306 time/batch=0.07s
21767/43800 (epoch 49.696) train_loss=142.34092712 time/batch=0.07s
21768/43800 (epoch 49.699) train_loss=118.77822876 time/batch=0.06s
21769/43800 (epoch 49.701) train_loss=167.22296143 time/batch=0.07s
21770/43800 (epoch 49.703) train_loss=130.12542725 time/batch=0.07s
21771/43800 (epoch 49.705) train_loss=188.26606750 time/batch=0.09s
21772/43800 (epoch 49.708) train_loss=156.72598267 time/batch=0.08s
21773/43800 (epoch 49.710) train_loss=192.17776489 time/batch=0.11s
21774/43800 (epoch 49.712) train_loss=244.44813538 time/batch=0.09s
21775/43800 (epoch 49.715) train_loss=189.79779053 time/batch=0.12s
21776/43800 (epoch 49.717) train_loss=149.65939331 time/batch=0.07s
21777/43800 (epoch 49.719) train_loss=148.78627014 time/batch=0.08s
21778/43800 (epoch 49.721) train_loss=130.93594360 time/batch=0.06s
21779/43800 (epoch 49.724) train_loss=148.76684570 time/batch=0.08s
21780/43800 (epoch 49.726) train_loss=176.24099731 time/batch=0.08s
21781/43800 (epoch 49.728) train_loss=117.70404053 time/batch=0.06s
21782/43800 (epoch 49.731) train_loss=253.65835571 time/batch=0.09s
21783/43800 (epoch 49.733) train_loss=127.90674591 time/batch=0.06s
21784/43800 (epoch 49.735) train_loss=190.15867615 time/batch=0.08s
21785/43800 (epoch 49.737) train_loss=120.85379791 time/batch=0.05s
21786/43800 (epoch 49.740) train_loss=203.21008301 time/batch=0.11s
21787/43800 (epoch 49.742) train_loss=206.04757690 time/batch=0.09s
21788/43800 (epoch 49.744) train_loss=161.47644043 time/batch=0.08s
21789/43800 (epoch 49.747) train_loss=245.12948608 time/batch=0.11s
21790/43800 (epoch 49.749) train_loss=149.22698975 time/batch=0.07s
21791/43800 (epoch 49.751) train_loss=138.03982544 time/batch=0.07s
21792/43800 (epoch 49.753) train_loss=184.93670654 time/batch=0.09s
21793/43800 (epoch 49.756) train_loss=158.41664124 time/batch=0.10s
21794/43800 (epoch 49.758) train_loss=157.06019592 time/batch=0.06s
21795/43800 (epoch 49.760) train_loss=105.09271240 time/batch=0.05s
21796/43800 (epoch 49.763) train_loss=157.30023193 time/batch=0.08s
21797/43800 (epoch 49.765) train_loss=190.58645630 time/batch=0.09s
21798/43800 (epoch 49.767) train_loss=177.65165710 time/batch=0.09s
21799/43800 (epoch 49.769) train_loss=143.16795349 time/batch=0.07s
Validating
    loss:	424.182786

21800/43800 (epoch 49.772) train_loss=135.62791443 time/batch=2.38s
21801/43800 (epoch 49.774) train_loss=184.02059937 time/batch=0.11s
21802/43800 (epoch 49.776) train_loss=162.81657410 time/batch=0.07s
21803/43800 (epoch 49.779) train_loss=140.00305176 time/batch=0.07s
21804/43800 (epoch 49.781) train_loss=169.92895508 time/batch=0.09s
21805/43800 (epoch 49.783) train_loss=128.26226807 time/batch=0.06s
21806/43800 (epoch 49.785) train_loss=88.20085907 time/batch=0.05s
21807/43800 (epoch 49.788) train_loss=129.05441284 time/batch=0.05s
21808/43800 (epoch 49.790) train_loss=148.29121399 time/batch=0.07s
21809/43800 (epoch 49.792) train_loss=148.86164856 time/batch=0.08s
21810/43800 (epoch 49.795) train_loss=202.08088684 time/batch=0.09s
21811/43800 (epoch 49.797) train_loss=151.61920166 time/batch=0.08s
21812/43800 (epoch 49.799) train_loss=110.03276062 time/batch=0.06s
21813/43800 (epoch 49.801) train_loss=270.04876709 time/batch=0.10s
21814/43800 (epoch 49.804) train_loss=193.02929688 time/batch=0.10s
21815/43800 (epoch 49.806) train_loss=142.34338379 time/batch=0.06s
21816/43800 (epoch 49.808) train_loss=205.68775940 time/batch=0.10s
21817/43800 (epoch 49.811) train_loss=204.47848511 time/batch=0.11s
21818/43800 (epoch 49.813) train_loss=169.12417603 time/batch=0.07s
21819/43800 (epoch 49.815) train_loss=178.20953369 time/batch=0.12s
21820/43800 (epoch 49.817) train_loss=188.43177795 time/batch=0.08s
21821/43800 (epoch 49.820) train_loss=156.50448608 time/batch=0.07s
21822/43800 (epoch 49.822) train_loss=116.41687775 time/batch=0.05s
21823/43800 (epoch 49.824) train_loss=89.31710815 time/batch=0.06s
21824/43800 (epoch 49.826) train_loss=139.56149292 time/batch=0.07s
21825/43800 (epoch 49.829) train_loss=101.43136597 time/batch=0.04s
21826/43800 (epoch 49.831) train_loss=143.24426270 time/batch=0.08s
21827/43800 (epoch 49.833) train_loss=140.41918945 time/batch=0.07s
21828/43800 (epoch 49.836) train_loss=123.52671814 time/batch=0.06s
21829/43800 (epoch 49.838) train_loss=119.54312134 time/batch=0.07s
21830/43800 (epoch 49.840) train_loss=199.30099487 time/batch=0.09s
21831/43800 (epoch 49.842) train_loss=160.10147095 time/batch=0.07s
21832/43800 (epoch 49.845) train_loss=175.73808289 time/batch=0.10s
21833/43800 (epoch 49.847) train_loss=109.71331787 time/batch=0.06s
21834/43800 (epoch 49.849) train_loss=136.71685791 time/batch=0.08s
21835/43800 (epoch 49.852) train_loss=145.13751221 time/batch=0.08s
21836/43800 (epoch 49.854) train_loss=201.20504761 time/batch=0.08s
21837/43800 (epoch 49.856) train_loss=109.81096649 time/batch=0.08s
21838/43800 (epoch 49.858) train_loss=125.10585022 time/batch=0.05s
21839/43800 (epoch 49.861) train_loss=139.59933472 time/batch=0.06s
21840/43800 (epoch 49.863) train_loss=8.90205956 time/batch=0.03s
21841/43800 (epoch 49.865) train_loss=172.74890137 time/batch=0.10s
21842/43800 (epoch 49.868) train_loss=227.86418152 time/batch=0.11s
21843/43800 (epoch 49.870) train_loss=236.96557617 time/batch=0.10s
21844/43800 (epoch 49.872) train_loss=240.85670471 time/batch=0.07s
21845/43800 (epoch 49.874) train_loss=100.67134094 time/batch=0.06s
21846/43800 (epoch 49.877) train_loss=146.94412231 time/batch=0.08s
21847/43800 (epoch 49.879) train_loss=159.39932251 time/batch=0.09s
21848/43800 (epoch 49.881) train_loss=206.98455811 time/batch=0.10s
21849/43800 (epoch 49.884) train_loss=187.93989563 time/batch=0.09s
21850/43800 (epoch 49.886) train_loss=132.97612000 time/batch=0.05s
21851/43800 (epoch 49.888) train_loss=234.89616394 time/batch=0.09s
21852/43800 (epoch 49.890) train_loss=168.12744141 time/batch=0.08s
21853/43800 (epoch 49.893) train_loss=181.87969971 time/batch=0.09s
21854/43800 (epoch 49.895) train_loss=226.93493652 time/batch=0.10s
21855/43800 (epoch 49.897) train_loss=119.63681030 time/batch=0.07s
21856/43800 (epoch 49.900) train_loss=101.03203583 time/batch=0.07s
21857/43800 (epoch 49.902) train_loss=180.88368225 time/batch=0.08s
21858/43800 (epoch 49.904) train_loss=207.16639709 time/batch=0.09s
21859/43800 (epoch 49.906) train_loss=129.77947998 time/batch=0.08s
21860/43800 (epoch 49.909) train_loss=150.07464600 time/batch=0.06s
21861/43800 (epoch 49.911) train_loss=102.24354553 time/batch=0.06s
21862/43800 (epoch 49.913) train_loss=196.90870667 time/batch=0.10s
21863/43800 (epoch 49.916) train_loss=150.87542725 time/batch=0.06s
21864/43800 (epoch 49.918) train_loss=95.72518158 time/batch=0.06s
21865/43800 (epoch 49.920) train_loss=143.91816711 time/batch=0.06s
21866/43800 (epoch 49.922) train_loss=288.25921631 time/batch=0.10s
21867/43800 (epoch 49.925) train_loss=224.76745605 time/batch=0.11s
21868/43800 (epoch 49.927) train_loss=200.10946655 time/batch=0.11s
21869/43800 (epoch 49.929) train_loss=143.72094727 time/batch=0.07s
21870/43800 (epoch 49.932) train_loss=8.15128517 time/batch=0.02s
21871/43800 (epoch 49.934) train_loss=71.27601624 time/batch=0.04s
21872/43800 (epoch 49.936) train_loss=7.63805771 time/batch=0.01s
21873/43800 (epoch 49.938) train_loss=7.11338139 time/batch=0.01s
21874/43800 (epoch 49.941) train_loss=5.06771994 time/batch=0.01s
21875/43800 (epoch 49.943) train_loss=6.57250023 time/batch=0.01s
21876/43800 (epoch 49.945) train_loss=4.71105623 time/batch=0.01s
21877/43800 (epoch 49.947) train_loss=4.81666470 time/batch=0.01s
21878/43800 (epoch 49.950) train_loss=4.90063381 time/batch=0.00s
21879/43800 (epoch 49.952) train_loss=4.95271111 time/batch=0.01s
21880/43800 (epoch 49.954) train_loss=3.79998088 time/batch=0.01s
21881/43800 (epoch 49.957) train_loss=3.53266764 time/batch=0.01s
21882/43800 (epoch 49.959) train_loss=3.37943983 time/batch=0.01s
21883/43800 (epoch 49.961) train_loss=3.77378082 time/batch=0.01s
21884/43800 (epoch 49.963) train_loss=3.99738908 time/batch=0.01s
21885/43800 (epoch 49.966) train_loss=4.23725224 time/batch=0.01s
21886/43800 (epoch 49.968) train_loss=4.79642391 time/batch=0.00s
21887/43800 (epoch 49.970) train_loss=4.55113602 time/batch=0.01s
21888/43800 (epoch 49.973) train_loss=4.42986965 time/batch=0.01s
21889/43800 (epoch 49.975) train_loss=4.15631104 time/batch=0.01s
21890/43800 (epoch 49.977) train_loss=4.36294413 time/batch=0.01s
21891/43800 (epoch 49.979) train_loss=3.78255486 time/batch=0.01s
21892/43800 (epoch 49.982) train_loss=4.70259285 time/batch=0.01s
21893/43800 (epoch 49.984) train_loss=4.26424980 time/batch=0.00s
21894/43800 (epoch 49.986) train_loss=3.84783840 time/batch=0.01s
21895/43800 (epoch 49.989) train_loss=3.80769610 time/batch=0.01s
21896/43800 (epoch 49.991) train_loss=3.50274134 time/batch=0.01s
21897/43800 (epoch 49.993) train_loss=4.16413927 time/batch=0.01s
21898/43800 (epoch 49.995) train_loss=3.49107599 time/batch=0.01s
21899/43800 (epoch 49.998) train_loss=3.49110937 time/batch=0.01s
Validating
    loss:	443.596014

21900/43800 (epoch 50.000) train_loss=3.05429363 time/batch=2.53s
setting learning rate to 0.0012402
  saved to metadata/configX-dataset_christmas-20210119-160117.pkl
21901/43800 (epoch 50.002) train_loss=563.77929688 time/batch=0.87s
21902/43800 (epoch 50.005) train_loss=1698.02807617 time/batch=0.44s
21903/43800 (epoch 50.007) train_loss=1321.87438965 time/batch=0.37s
21904/43800 (epoch 50.009) train_loss=903.74243164 time/batch=0.33s
21905/43800 (epoch 50.011) train_loss=991.95556641 time/batch=0.36s
21906/43800 (epoch 50.014) train_loss=1717.12841797 time/batch=0.57s
21907/43800 (epoch 50.016) train_loss=1105.31530762 time/batch=0.42s
21908/43800 (epoch 50.018) train_loss=1230.23608398 time/batch=0.39s
21909/43800 (epoch 50.021) train_loss=481.14160156 time/batch=0.23s
21910/43800 (epoch 50.023) train_loss=294.48962402 time/batch=0.19s
21911/43800 (epoch 50.025) train_loss=851.15832520 time/batch=0.31s
21912/43800 (epoch 50.027) train_loss=311.14846802 time/batch=0.14s
21913/43800 (epoch 50.030) train_loss=2684.95751953 time/batch=1.75s
21914/43800 (epoch 50.032) train_loss=399.01300049 time/batch=0.24s
21915/43800 (epoch 50.034) train_loss=286.22998047 time/batch=0.13s
21916/43800 (epoch 50.037) train_loss=255.88720703 time/batch=0.11s
21917/43800 (epoch 50.039) train_loss=246.42372131 time/batch=0.13s
21918/43800 (epoch 50.041) train_loss=306.10330200 time/batch=0.13s
21919/43800 (epoch 50.043) train_loss=137.61087036 time/batch=0.08s
21920/43800 (epoch 50.046) train_loss=370.17098999 time/batch=0.15s
21921/43800 (epoch 50.048) train_loss=144.49572754 time/batch=0.07s
21922/43800 (epoch 50.050) train_loss=1324.86291504 time/batch=0.48s
21923/43800 (epoch 50.053) train_loss=603.86480713 time/batch=0.26s
21924/43800 (epoch 50.055) train_loss=118.28556824 time/batch=0.05s
21925/43800 (epoch 50.057) train_loss=375.41558838 time/batch=0.13s
21926/43800 (epoch 50.059) train_loss=465.20690918 time/batch=0.23s
21927/43800 (epoch 50.062) train_loss=112.20870209 time/batch=0.04s
21928/43800 (epoch 50.064) train_loss=1669.64013672 time/batch=0.61s
21929/43800 (epoch 50.066) train_loss=639.36022949 time/batch=0.34s
21930/43800 (epoch 50.068) train_loss=646.64855957 time/batch=0.24s
21931/43800 (epoch 50.071) train_loss=809.96295166 time/batch=0.29s
21932/43800 (epoch 50.073) train_loss=133.34217834 time/batch=0.06s
21933/43800 (epoch 50.075) train_loss=1117.84350586 time/batch=0.37s
21934/43800 (epoch 50.078) train_loss=329.81817627 time/batch=0.15s
21935/43800 (epoch 50.080) train_loss=583.78942871 time/batch=0.25s
21936/43800 (epoch 50.082) train_loss=112.04041290 time/batch=0.07s
21937/43800 (epoch 50.084) train_loss=541.00305176 time/batch=0.21s
21938/43800 (epoch 50.087) train_loss=114.95799255 time/batch=0.07s
21939/43800 (epoch 50.089) train_loss=747.32971191 time/batch=0.26s
21940/43800 (epoch 50.091) train_loss=1330.15185547 time/batch=0.51s
21941/43800 (epoch 50.094) train_loss=1395.43273926 time/batch=0.54s
21942/43800 (epoch 50.096) train_loss=236.36315918 time/batch=0.12s
21943/43800 (epoch 50.098) train_loss=98.10041809 time/batch=0.05s
21944/43800 (epoch 50.100) train_loss=3856.25634766 time/batch=2.04s
21945/43800 (epoch 50.103) train_loss=696.32739258 time/batch=0.32s
21946/43800 (epoch 50.105) train_loss=124.05324554 time/batch=0.06s
21947/43800 (epoch 50.107) train_loss=137.18981934 time/batch=0.08s
21948/43800 (epoch 50.110) train_loss=453.47418213 time/batch=0.19s
21949/43800 (epoch 50.112) train_loss=124.59765625 time/batch=0.06s
21950/43800 (epoch 50.114) train_loss=96.26080322 time/batch=0.04s
21951/43800 (epoch 50.116) train_loss=179.10823059 time/batch=0.12s
21952/43800 (epoch 50.119) train_loss=109.97006226 time/batch=0.05s
21953/43800 (epoch 50.121) train_loss=677.92840576 time/batch=0.30s
21954/43800 (epoch 50.123) train_loss=1163.88415527 time/batch=0.59s
21955/43800 (epoch 50.126) train_loss=365.16641235 time/batch=0.20s
